
3077,RADIOGRAFIA INDICA FALTA DE ADAPTAÇÃO DA COROA/PEÇA PROTÉTICA,4/1/2013,,8/31/2014
3078,RADIOGRAFIA INDICA NÚCLEO INADEQUADO,4/1/2013,,8/31/2014
3079,RADIOGRAFIA INDICA TRATAMENTO ENDODÔNTICO E NÃO RETRATATAMENTO  ENDODÔNTICO,4/1/2013,,8/31/2014
3080,RADIOGRAFIA INICIAL E FINAL NÃO ENVIADAS,5/1/2014,,8/31/2014
3081,RADIOGRAFIA INICIAL NÃO ENVIADA,4/1/2013,,8/31/2014
3082,RADIOGRAFIA/IMAGEM INDICA FALHA NA RESTAURAÇÃO,4/1/2013,,8/31/2014
3083,"REAVALIAR O PLANO DE TRATAMENTO OBSERVANDO CRITÉRIOS DE INDICAÇÃO, OPORTUNIDADE E VIABILIDADE.",4/1/2013,,8/31/2014
3084,RELATÓRIO ANALISE TÉCNICA SEM CARIMBO/ASSINATURA DO  PRESTADOR,4/1/2013,,8/31/2014
3085,RADIOGRAFIA NÃO CORRESPONDE AO PROCEDIMENTO SOLICITADO,4/1/2013,,8/31/2014
3086,TRATAMENTO ODONTOLÓGICO NÃO CARACTERIZADO COMO URGÊNCIA.,4/1/2013,,8/31/2014
3087,COBRANÇA INDEVIDA DE TAXA ADMINISTRATIVA,5/1/2016,,7/31/2016
3088,"VALOR ACATADO, CONFORME REAJUSTE RETROATIVO",5/1/2016,,7/31/2016
3089,QUANTIDADE DE ITENS INCOMPATÍVEL COM O PERÍODO DE INTERNAÇÃO,5/1/2016,,7/31/2016
3090,NECESSÁRIO ENVIAR AS ETIQUETAS E SELOS HEMOTERÁPICOS DO MATERIAL UTILIZADO,5/1/2016,,7/31/2016
3091,COBRANÇA FORA DO PRAZO ESTIPULADO NO CONTRATO,5/1/2016,,7/31/2016
3092,"VALOR ACATADO POR GLOSA REALIZADA INDEVIDAMENTE, APÓS AVALIAÇÃO DO RECURSO",5/1/2016,,7/31/2016
3093,VALOR ACATADO POR AUTORIZAÇÃO ESPECIAL,5/1/2016,,7/31/2016
3094,VALOR DA TAXA ADMINISTRATIVA ALTERADO EM RAZÃO DE GLOSAS,5/1/2016,,7/31/2016
3095,RECURSO DE GLOSA ACATADO,5/1/2016,,7/31/2016
3096,ATENDIMENTO NÃO CONFIRMADO PELO BENEFICIÁRIO,5/1/2016,,7/31/2016
3097,TIPO DE ATENDIMENTO INCOMPATÍVEL COM A SEGMENTAÇÃO ASSISTENCIAL CONTRATADA,5/1/2016,,7/31/2016
3098,O PRESTADOR POSSUI PACOTE CONTRATADO PARA ESTE PROCEDIMENTO. VERIFIQUE O CÓDIGO CORRESPONDENTE,5/1/2016,,7/31/2016
3100,"PARA LIBERAR ESTE ACESSO, ENTRE EM CONTATO COM A OPERADORA E SOLICITE O CADASTRAMENTO DO SEU CÓDIGO DE ORIGEM",5/1/2016,,7/31/2016
3101,O PROCEDIMENTO SOLICITADO É DE EXECUÇÃO ÚNICA E JÁ FOI REALIZADO PELO BENEFICIÁRIO,5/1/2016,,7/31/2016
3102,É NECESSÁRIO TER UM PROCEDIMENTO RELACIONADO À SOLICITAÇÃO,5/1/2016,,7/31/2016
3103,SOLICITAÇÃO DE AUTORIZAÇÃO FORA DO PRAZO ACORDADO,5/1/2016,,7/31/2016
3104,"RECUSADO, CONFORME JUNTA MÉDICA/ODONTOLÓGICA",5/1/2016,,7/31/2016
3105,ITEM COM UTILIZAÇÃO SUSPENSA PELO ÓRGÃO COMPETENTE,5/1/2016,,7/31/2016
3106,REGISTRO ANVISA INVÁLIDO OU NÃO INFORMADO,5/1/2016,,7/31/2016
3107,ITEM CATEGORIZADO COMO NÃO DESCARTÁVEL,5/1/2016,,7/31/2016
3108,ITEM INCLUSO NO PACOTE NEGOCIADO,5/1/2016,,7/31/2016
3109,PROCEDIMENTO SOLICITADO NÃO AUTORIZADO POR NÃO CONSTAR DO ROL DE PROCEDIMENTOS E EVENTOS EM SAÚDE DA ANS,5/1/2016,,7/31/2016
3110,BLOQUEIO JUDICIAL,5/1/2016,,7/31/2016
3111,CAMPO CONDICIONADO NÃO PREENCHIDO OU INCORRETO,5/1/2016,,7/31/2016
3112,DESCONTO DE COPARTICIPAÇÃO/FRANQUIA CONFORME CONTRATO,5/1/2016,,7/31/2016
3113,NECESSÁRIO ENVIO DE  RADIOGRAFIA  PERIAPICAL DA REGIÃO,5/1/2016,,7/31/2016
3114,NECESSÁRIO ENVIO DE RADIOGRAFIA INTERPROXIMAL DA REGIÃO,5/1/2016,,7/31/2016
3115,NECESSÁRIO ENVIO DE RADIOGRAFIA OCLUSAL DA REGIÃO,5/1/2016,,7/31/2016
3116,REALIZAÇÃO DE PROCEDIMENTO COM NECESSIDADE ESTÉTICA,5/1/2016,,7/31/2016
3117,PROCEDIMENTO ODONTOLÓGICO COM INDICAÇÃO TÉCNICA EM PROGNÓSTICO DESFAVORÁVEL,5/1/2016,,7/31/2016
3118,NECESSÁRIO ENVIAR TERMO DE CONSENTIMENTO INFORMADO,5/1/2016,,7/31/2016
3119,NECESSÁRIO ENVIAR TERMO DE RESPONSABILIDADE PROFISSIONAL,5/1/2016,,7/31/2016
3120,NECESSÁRIO O ENVIO DO PEDIDO DO PROFISSIONAL SOLICITANTE,5/1/2016,,7/31/2016
3121,ITEM AUTORIZADO E AINDA NÃO INDENIZADO,5/1/2016,,7/31/2016
3122,SOLICITAÇÃO DE REEMBOLSO EM PLANO SEM DIREITO À LIVRE ESCOLHA,5/1/2016,,7/31/2016
3123,ITEM PARA A MESMA FINALIDADE JÁ AUTORIZADO,5/1/2016,,7/31/2016
3124,RADIOGRAFIA SUGERE INDICAÇÃO DE EXODONTIA,5/1/2016,,7/31/2016
3125,RADIOGRAFIA SUGERE INDICAÇÃO DE RETRATAMENTO ENDODONTICO,5/1/2016,,7/31/2016
3126,COBRANÇA DE ITEM ANTERIOR À DATA DE REALIZAÇÃO,5/1/2016,,7/31/2016
3127,IMAGEM SUGERE ALTERAÇÃO PATOLÓGICA,5/1/2016,,7/31/2016
3128,IMAGEM SUGERE PRESENÇA DE ARTEFATO DE IMAGEM,5/1/2016,,7/31/2016
3129,IMAGEM SUGERE PRESENÇA DE CORPO ESTRANHO,5/1/2016,,7/31/2016
3130,IMAGEM SUGERE IMPLANTE EM PROCESSO DE OSSEOINTEGRAÇÃO,5/1/2016,,7/31/2016
3131,ENVIAR PLANO DE TRATAMENTO ORTODÔNTICO INICIAL,5/1/2016,,7/31/2016
3132,ENVIAR PLANO DE TRATAMENTO ORTODÔNTICO INTERMEDIÁRIO,5/1/2016,,7/31/2016
3133,TRATAMENTO ORTODÔNTICO CONCLUÍDO,5/1/2016,,7/31/2016
3134,TRATAMENTO ORTODÔNTICO EM  FASE DE CONTENÇÃO,5/1/2016,,7/31/2016
3135,PROFISSIONAL INFORMADO PARA REEMBOLSO PERTENCE A REDE DA OPERADORA,5/1/2016,,7/31/2016
3136,PROCEDIMENTO OU ITEM ASSISTENCIAL AUTORIZADO,5/1/2016,,7/31/2016
3137,PROCEDIMENTO PREVÊ COPARTICIPAÇÃO/FRANQUIA CONFORME CONTRATO,5/1/2016,,7/31/2016
3138,CONDIÇÃO CLÍNICA INCOMPATÍVEL COM A SOLICITAÇÃO,5/1/2016,,7/31/2016
3139,TRATAMENTO ORTODONTICO SUSPENSO A PEDIDO DO DENTISTA,5/1/2016,,7/31/2016
3140,ABANDONO DE TRATAMENTO PELO BENEFICIÁRIO,5/1/2016,,7/31/2016
3141,BENEFICIÁRIO NÃO POSSUI COBERTURA PARA ASSISTÊNCIA AMBULATORIAL,5/1/2016,,7/31/2016
3142,ITEM NÃO CONTRATADO,5/1/2016,,7/31/2016
3143,VALOR ACATADO POR DECISÃO JUDICIAL /LIMINAR,5/1/2016,,7/31/2016
3144,NÃO É NECESSÁRIA AUTORIZAÇÃO PRÉVIA,5/1/2016,,7/31/2016
3145,NÃO AUTORIZADO POR MOTIVO TÉCNICO,5/1/2016,,7/31/2016
3146,"PRODUTO CONTRATADO NÃO ADAPTADO À LEI 9.656/98, SEM COBERTURA CONTRATUAL PARA O ITEM SOLICITADO",5/1/2016,,7/31/2016
3147,MATERIAL PASSÍVEL DE REPROCESSAMENTO,5/1/2016,,7/31/2016
3148,TIPO DE TRANSAÇÃO INVÁLIDO,5/1/2016,,7/31/2016
3149,INDICADOR DE ENVIO EM PAPEL INVÁLIDO,5/1/2016,,7/31/2016
3150,CÓDIGO DA TABELA INVÁLIDO,5/1/2016,,7/31/2016
3151,O ESTABELECIMENTO DE SAÚDE PARA O QUAL FOI SOLICITADA A INFORMAÇÃO SOBRE PARTOS NÃO POSSUÍA VÍNCULO COM A OPERADORA NO PERÍODO A QUE SE REFERE A INFORMAÇÃO,5/1/2016,,7/31/2016
3152,O PROFISSIONAL PARA O QUAL FOI SOLICITADA A INFORMAÇÃO SOBRE PARTOS NÃO POSSUÍA VÍNCULO COM A OPERADORA NO PERÍODO A QUE SE REFERE A INFORMAÇÃO,5/1/2016,,7/31/2016
3153,O ESTABELECIMENTO DE SAÚDE PARA O QUAL FOI SOLICITADA A INFORMAÇÃO SOBRE PARTOS NÃO POSSUI VÍNCULO COM A OPERADORA,5/1/2016,,7/31/2016
3154,O PROFISSIONAL PARA O QUAL FOI SOLICITADA A INFORMAÇÃO SOBRE PARTOS NÃO POSSUI VÍNCULO COM A OPERADORA,5/1/2016,,7/31/2016
3155,PARTOGRAMA OU RELATÓRIO MÉDICO NÃO DISPONÍVEL PARA CONSULTA DA OPERADORA,5/1/2016,,7/31/2016
5001,MENSAGEM ELETRÔNICA FORA DO PADRÃO TISS,11/16/2006,,11/16/2006
5002,NÃO FOI POSSÍVEL VALIDAR O ARQUIVO XML,11/16/2006,,11/16/2006
5003,ENDEREÇO DO REMETENTE INVÁLIDO,11/16/2006,,11/16/2006
5004,ENDEREÇO DO DESTINATÁRIO INVÁLIDO,11/16/2006,,11/16/2006
5005,REMETENTE NÃO IDENTIFICADO,11/16/2006,,11/16/2006
5006,DESTINATÁRIO NÃO IDENTIFICADO,11/16/2006,,11/16/2006
5007,MENSAGEM INCONSISTENTE OU INCOMPLETA,11/16/2006,,11/16/2006
5008,ESPAÇO RESERVADO PARA A CAIXA DE SAÍDA INSUFICIENTE,11/16/2006,,11/16/2006
5009,ESPAÇO RESERVADO PARA A CAIXA DE ENTRADA INSUFICIENTE,11/16/2006,,11/16/2006
5010,ENVIO DE MENSAGEM NÃO FOI TERMINADO,11/16/2006,,11/16/2006
5011,ENVIO DE MENSAGEM FINALIZADA,11/16/2006,,11/16/2006
5012,RECEBIMENTO DE MENSAGEM NÃO FINALIZADO,11/16/2006,,11/16/2006
5013,RECEBIMENTO DE MENSAGEM FINALIZADA,11/16/2006,,11/16/2006
5014,CÓDIGO HASH INVÁLIDO. MENSAGEM PODE ESTAR CORROMPIDA.,11/16/2006,,11/16/2006
5015,NÚMERO DE GUIAS/DEMONSTRATIVOS DENTRO DA MENSAGEM SUPERIOR AO TAMANHO MÁXIMO PERMITIDO.,10/29/2007,,10/29/2007
5016,SEM NENHUMA OCORRENCIA DE MOVIMENTO NA COMPETENCIA PARA ENVIO A ANS,5/1/2014,,8/31/2014
5017,ARQUIVO PROCESSADO PELA ANS,12/1/2013,,8/31/2014
5018,CERTIFICADO DIGITAL INVÁLIDO,5/1/2014,,8/31/2014
5019,CERTIFICADO DIGITAL VENCIDO,5/1/2014,,8/31/2014
5020,CERTIFICADO DIGITAL REVOGADO,5/1/2014,,8/31/2014
5021,CADEIA DE CERTIFICAÇÃO INVÁLIDA,5/1/2014,,8/31/2014
5022,ASSINATURA DIGITAL NÃO CONFERE,5/1/2014,,8/31/2014
5023,COMPETÊNCIA NÃO ESTÁ LIBERADA PARA ENVIO DE DADOS,5/1/2014,,8/31/2014
5024,OPERADORA INATIVA NA COMPETÊNCIA DOS DADOS,5/1/2014,,8/31/2014
5025,DATA DE REGISTRO DA TRANSAÇÃO INVÁLIDA,5/1/2014,,8/31/2014
5026,HORA DE REGISTRO DA TRANSAÇÃO INVÁLIDA,5/1/2014,,8/31/2014
5027,REGISTRO ANS DA OPERADORA INVÁLIDO,5/1/2014,,8/31/2014
5028,VERSÃO DO PADRÃO INVÁLIDA,5/1/2014,,8/31/2014
5029,INDICADOR INVÁLIDO,5/1/2014,,8/31/2014
5030,CÓDIGO DO MUNÍCIPIO INVÁLIDO,5/1/2014,,8/31/2014
5031,CARÁTER DE ATENDIMENTO INVÁLIDO,5/1/2014,,8/31/2014
5032,INDICADOR DE RECÉM-NATO INVÁLIDO,5/1/2014,,8/31/2014
5033,MOTIVO DE ENCERRAMENTO INVÁLIDO,5/1/2014,,8/31/2014
5034,VALOR NÃO INFORMADO,5/1/2014,,8/31/2014
5035,CÓDIGO DA TABELA DE REFERÊNCIA NÃO INFORMADO,5/1/2014,,8/31/2014
5036,CÓDIGO DO GRUPO DO PROCEDIMENTO INVÁLIDO,5/1/2014,,8/31/2014
5037,CÓDIGO DO DENTE INVÁLIDO,5/1/2014,,8/31/2014
5038,CÓDIGO DA REGIÃO DA BOCA INVÁLIDO,5/1/2014,,8/31/2014
5039,CÓDIGO DA FACE DO DENTE INVÁLIDO,5/1/2014,,8/31/2014
5040,VALOR DEVE SER MAIOR QUE ZERO,5/1/2014,,8/31/2014
5041,QUANTIDADE NÃO INFORMADA,5/1/2014,,8/31/2014
5042,VALOR INFORMADO DA GUIA DIFERENTE DO SOMATÓRIO DO VALOR INFORMADO DOS ITENS,5/1/2014,,8/31/2014
5043,MOTIVO INVÁLIDO,5/1/2014,,8/31/2014
5044,JÁ EXISTEM INFORMAÇÕES NA ANS PARA A COMPETÊNCIA INFORMADA,5/1/2014,,8/31/2014
5045,COMPETÊNCIA ANTERIOR NÃO ENVIADA,5/1/2014,,8/31/2014
5046,COMPETÊNCIA INVÁLIDA,5/1/2014,,8/31/2014
5047,NÚMERO DO LOTE NÃO INFORMADO,5/1/2016,,7/31/2016
5048,DATA DE NASCIMENTO DO BENEFICIÁRIO INVÁLIDA,5/1/2016,,7/31/2016
5049,VALOR TOTAL MENOR QUE ZERO NA GUIA,5/1/2016,,7/31/2016
5050,VALOR INFORMADO INVÁLIDO,5/1/2016,,7/31/2016
5051,COMPETENCIA DO ARQUIVO DIFERENTE DA COMPETENCIA DA DATA DE PROCESSAMENTO DO LANÇAMENTO,5/1/2016,,7/31/2016
5052,IDENTIFICADOR INEXISTENTE,5/1/2016,,7/31/2016
5053,IDENTIFICADOR JÁ INFORMADO,5/1/2016,,7/31/2016
5054,IDENTIFICADOR NÃO ENCONTRADO,5/1/2016,,7/31/2016
5055,IDENTIFICADOR JÁ INFORMADO NA COMPETÊNCIA,5/1/2016,,7/31/2016
5056,IDENTIFICADOR NÃO INFORMADO NA COMPETÊNCIA,5/1/2016,,7/31/2016
5057,GUIA DE CONSULTA COM MAIS DE UM PROCEDIMENTO,5/1/2016,,7/31/2016
5058,PROCEDIMENTO INCOMPATÍVEL COM O TIPO DE GUIA,5/1/2016,,7/31/2016
5059,EXCLUSÃO INVÁLIDA - EXISTEM LANÇAMENTOS VINCULADOS A ESTA FORMA DE CONTRATAÇÃO,5/1/2016,,7/31/2016
5060,VALOR TOTAL PAGO DIFERENTE DA SOMA DAS PARCELAS PAGAS NO LANÇAMENTO,5/1/2016,,7/31/2016
5061,TIPO DE ATENDIMENTO OPERADORA INTERMEDIÁRIA NÃO INFORMADO,1/1/2018,,3/31/2018
5062,REGISTRO ANS DA OPERADORA INTERMEDIÁRIA NÃO INFORMADO,1/1/2018,,3/31/2018
3156,Token inválido,3/1/2019,,2/29/2020
3157,QR code inválido,3/1/2019,,2/29/2020
3158,Biometria – falha na transmissão,3/1/2019,,2/29/2020
3159,Biometria – não compatível,3/1/2019,,2/29/2020
3160,Time Out - tente novamente,8/1/2021,,4/30/2023
3161,Prazo de envio fora do período contratual acordado entre as partes,8/1/2021,,4/30/2023
3162,Código do protocolo não encontrado,8/1/2021,,4/30/2023
3163,Não necessita de imagem,8/1/2021,,4/30/2023
3164,Arquivo enviado não é de imagem,8/1/2021,,4/30/2023
3165,Arquivo de imagem corrompido,8/1/2021,,4/30/2023
3166,Arquivo enviado excede o tamanho máximo permitido,8/1/2021,,4/30/2023
3167,SEQUENCIAL INVÁLIDO,10/1/2022,,4/30/2023
3168,ASSINATURA DIGITAL INVÁLIDA OU NÃO ENVIADA,10/1/2022,,4/30/2023
5063,PAR CNPJ x CNES NAO ENCONTRADO NA BASE DO CNES,10/1/2022,,4/30/2023
5064,TIPO DE ESTABELECIMENTO NO CNES NÃO É APTO PARA INTERNAÇÃO,10/1/2022,,4/30/2023
5065,TIPO DE ATIVIDADE ECONOMICA DO CNPJ NÃO É APTO PARA INTERNAÇÃO,10/1/2022,,4/30/2023
5066,NÚMERO DA DECLARAÇÃO EM DUPLICIDADE.,10/1/2022,,4/30/2023
5067,DIAGNÓSTICO EM DUPLICIDADE,10/1/2022,,4/30/2023
5068,DECLARAÇÃO DIFERENTE DO LANÇAMENTO ANTERIOR DA GUIA,10/1/2022,,4/30/2023
5069,CÓDIGO DO DENTE DIFERENTE DO LANÇAMENTO ANTERIOR DA GUIA,10/1/2022,,4/30/2023
5070,CÓDIGO DA REGIÃO DA BOCA DIFERENTE DO LANÇAMENTO ANTERIOR DA GUIA,10/1/2022,,4/30/2023
5071,CÓDIGO DA FACE DO DENTE DIFERENTE DO LANÇAMENTO ANTERIOR DA GUIA,10/1/2022,,4/30/2023
5072,VALOR INFORMADO DIFERENTE DO LANÇAMENTO ANTERIOR DA GUIA,10/1/2022,,4/30/2023
5073,O PRIMEIRO LANCAMENTO DA GUIA SÓ PODE SER EXCLUIDO SE ELE FOR O ÚNICO,10/1/2022,,4/30/2023
5074,REGIME DE ATENDIMENTO INVÁLIDO,10/1/2022,,4/30/2023
5075,CID DIFERENTE DO LANÇAMENTO ANTERIOR DA GUIA,10/1/2022,,4/30/2023
5076,CPF NÃO ENCONTRADO NA RECEITA FEDERAL,10/1/2022,,4/30/2023
5077,SEXO NA RECEITA FEDERAL DIFERENTE DO INFORMADO PARA O CPF,10/1/2022,,4/30/2023
5078,DATA DE NASCIMENTO NA RECEITA FEDERAL DIFERENTE DA INFORMADA PARA O CPF,10/1/2022,,4/30/2023
5079,MODELO DE REMUNERAÇÃO EM DUPLICIDADE.,10/1/2022,,4/30/2023
5080,MODELO DE REMUNERAÇÃO NÃO INFORMADO,10/1/2022,,4/30/2023
5081,MODELO DE REMUNERAÇÃO NÃO DEVE SER INFORMADO PARA REEMBOLSO/PRESTADOR EVENTUAL,10/1/2022,,4/30/2023
5082,MODELO DE REMUNERAÇÃO NÃO DEVE SER INFORMADO PARA REDE PROPRIA COM MESMO CNPJ,10/1/2022,,4/30/2023
5083,SOMA DOS VALORES DOS MODELOS DE REMUNERAÇÃO DIFERENTE DO VALOR INFORMADO DA GUIA,10/1/2022,,4/30/2023
5084,UNIDADE DE MEDIDA NÃO DEVE SER PREENCHIDA PARA A TABELA TUSS INFORMADA,10/1/2022,,4/30/2023
5085,UNIDADE DE MEDIDA É OBRIGATÓRIA PARA A TABELA TUSS INFORMADA,10/1/2022,,4/30/2023
5086,DADO DIVERGENTE COM A RECEITA FEDERAL PARA ESTE CNS (CPF/SEXO/DATA NASCIMENTO),10/1/2022,,4/30/2023
